Power_On_Hours,Total_TBW_TB,Total_TBR_TB,Temperature_C,Percent_Life_Used,Media_Errors,Unsafe_Shutdowns,CRC_Errors,Read_Error_Rate,Failure_Mode,Failure_Flag
8033,363.09,843.56,25.31,50.92,0,0,0,0,0,0
16241,1394.16,1979.45,36.6,115.88,8,3,0,17,5,1
20870,1055.1,1011.83,98.9,113.96,1,1,0,0,2,1
38043,2705.41,3375.5,72.8,142.59,1,2,2,1,1,1
8445,691.41,754.75,61.04,13.62,1,4,23,3,4,1
1245,274.8,999.68,30.15,61.72,0,0,0,0,0,0
1978,174.63,194.21,51.35,16.02,6,9,3,4,3,1
8408,106.24,434.03,45.65,4.66,0,1,0,0,0,0
45685,2260.75,1170.36,42.4,102.52,2,1,0,0,1,1
11084,1879.81,1390.61,91.66,108.48,2,2,3,2,2,1
1954,429.6,177.54,60.79,86.46,5,4,1,5,3,1
27395,2488.02,3448.03,69.48,136.94,3,0,3,0,1,1
5671,871.76,147.1,88.9,77.36,4,3,1,0,2,1
7196,524.74,546.73,46.42,14.22,5,11,3,3,3,1
10969,513.11,943.51,46.08,50.34,0,6,24,6,4,1
5046,166.15,35.53,55.7,81.84,1,15,3,2,3,1
14938,413.1,566.06,42.79,29.79,0,0,0,0,0,0
22938,1811.26,1567.64,41.89,137.92,15,7,4,22,5,1
25987,2424.38,627.44,53.9,96.2,12,5,3,19,5,1
14917,2482.62,1599.49,83.61,52.49,2,0,1,1,2,1
687,513.06,407.44,63.08,13.71,4,10,1,4,3,1
14067,1447.62,2460.14,37.98,98.68,21,4,1,16,5,1
14153,807.65,1728.38,64.38,108.51,0,2,25,3,4,1
14893,206.35,1921.4,40.87,98.04,25,2,3,16,5,1
15425,871.37,1201.16,89.82,112.56,3,0,1,1,2,1
12197,1686.44,135.73,59.19,35.4,0,3,27,2,4,1
1338,1115.78,411.05,52.18,25.72,0,0,0,0,0,0
14914,1187.34,1414.97,79.32,84.04,2,2,1,0,2,1
1131,3305.57,2865.56,41.55,89.5,12,4,1,19,5,1
27354,1303.41,780.56,47.97,81.69,10,0,0,22,5,1
1625,1046.19,450.85,40.44,28.74,0,0,0,0,0,0
7218,642.84,525.66,36.67,81.13,6,11,2,6,3,1
13437,3307.94,3950.76,53.39,129.72,4,1,2,5,1,1
7513,1958.84,1322.81,97.08,51.59,4,4,0,1,2,1
15731,1373.47,704.93,47.38,73.45,13,3,1,19,5,1
6120,292.02,448.67,62.28,12.05,4,11,0,2,3,1
2963,567.32,1025.43,50.93,52.65,1,3,12,6,4,1
34712,882.33,3393.03,43.57,131.08,3,2,1,3,1,1
6208,166.5,1467.66,55.26,22.69,0,3,21,6,4,1
12332,708.15,2292.12,65.52,37.44,14,3,3,19,5,1
39657,2222.11,643.51,47.02,108.4,4,3,0,0,1,1
5824,303.55,11.48,39.5,32.03,8,8,3,2,3,1
2554,1293.94,1723.42,89.64,64.12,3,2,0,0,2,1
10444,1130.05,863.26,41.93,32.82,0,0,0,0,0,0
7603,262.64,483.83,29.37,13.63,5,13,2,0,3,1
19465,3857.19,4378.87,59.94,96.46,5,5,2,4,1,1
17223,2011.98,3777.15,50.15,149.4,2,3,0,5,1,1
4736,715.17,475.44,52.75,11.33,1,1,23,8,4,1
19730,3189.24,1475.3,64.1,73.54,19,2,3,23,5,1
5708,301.54,689.08,39.57,24.93,5,13,0,3,3,1
12705,952.93,2534.46,47.53,80.65,3,3,0,3,1,1
2983,574.37,399.7,50.83,64.38,5,9,1,1,3,1
4766,1538.27,1200.44,68.32,52.89,1,1,21,4,4,1
6434,303.36,1465.67,56.83,41.97,2,2,24,8,4,1
5938,1705.09,1439.36,43.11,84.65,19,3,1,17,5,1
20292,2196.66,1206.65,83.3,108.13,2,1,0,0,2,1
16300,1158.05,2684.99,71.09,116.03,3,0,1,3,1,1
2130,597.84,793.72,39.27,42.93,0,1,0,0,0,0
2192,22.89,541.45,31.45,58.4,2,20,3,5,3,1
24006,2668.28,1921.64,69.68,113.85,2,4,1,4,1,1
6090,1210.88,895.24,29.03,85.29,1,2,20,4,4,1
17229,1299.46,1696.83,81.3,71.17,1,4,2,2,2,1
7209,2754.88,967.85,74.44,75.25,8,4,4,19,5,1
27625,2603.24,956.31,73.68,110.26,2,2,2,1,1,1
19846,1764.46,396.6,61.98,18.36,1,2,30,6,4,1
24256,266.05,2279.87,55.33,77.94,12,2,4,23,5,1
2776,523.4,532.26,53.2,87.27,5,9,1,5,3,1
7174,793.54,250.1,49.8,85.34,5,9,2,2,3,1
9085,491.31,951.07,31.05,81.57,5,4,14,4,4,1
16474,1620.53,1373.64,53.85,103.49,0,3,18,4,4,1
22084,967.7,146.85,78.44,103.76,1,4,1,1,2,1
12759,1145.91,413.0,78.93,99.86,5,4,1,1,2,1
28871,2135.22,959.31,47.46,93.72,14,2,1,27,5,1
6731,545.87,288.63,48.97,24.84,6,10,2,5,3,1
3265,739.25,466.0,35.65,7.2,6,11,2,5,3,1
19592,777.18,2399.03,71.63,51.22,18,5,4,18,5,1
6816,325.3,361.65,31.68,43.53,0,3,17,3,4,1
47398,1396.49,3531.84,60.36,88.31,3,1,2,2,1,1
3419,359.89,307.01,49.83,34.51,10,17,0,3,3,1
16514,1905.5,1257.42,53.51,91.18,0,1,23,0,4,1
4697,232.04,196.35,30.53,4.56,0,0,0,0,0,0
3196,576.5,698.22,42.24,57.84,4,11,4,4,3,1
6135,2012.06,2210.98,64.62,124.91,8,1,0,13,5,1
2316,249.41,606.26,26.15,10.3,1,11,1,3,3,1
16305,2690.38,220.13,74.64,108.54,13,4,2,24,5,1
14225,536.51,712.1,86.09,92.64,2,3,1,0,2,1
23011,4951.65,3072.78,52.64,126.75,4,2,0,3,1,1
7253,3409.04,1690.24,72.1,39.0,14,4,0,27,5,1
29988,4157.27,1851.47,57.93,132.08,2,1,1,1,1,1
14947,4367.08,655.25,44.15,127.96,5,3,1,2,1,1
9765,1979.2,1048.38,57.18,20.66,2,2,24,5,4,1
3793,93.43,164.6,25.97,36.37,6,9,0,1,3,1
1826,158.85,521.81,56.63,73.22,6,9,4,4,3,1
33041,1430.9,3169.02,45.27,144.62,2,2,0,2,1,1
20478,584.12,1519.78,84.07,85.55,1,1,1,0,2,1
5930,140.28,694.28,61.26,53.55,5,9,0,2,3,1
13588,3948.68,1573.05,40.06,95.65,0,1,0,2,1,1
12062,1602.75,1571.47,58.52,105.7,15,7,3,29,5,1
29852,2398.58,2023.6,40.36,66.69,17,6,1,26,5,1
11723,2297.01,1960.19,65.85,75.34,21,9,1,30,5,1
8835,4113.47,623.49,44.45,117.66,1,1,2,3,1,1
11967,663.81,1133.1,30.77,107.33,0,2,16,6,4,1
1807,462.6,1196.04,44.37,98.22,13,4,1,12,5,1
2497,562.07,639.49,58.4,74.88,1,11,3,3,3,1
908,186.67,1570.88,26.15,76.29,0,3,21,3,4,1
7421,1416.51,1693.38,91.22,98.61,5,1,4,3,2,1
3522,1806.38,471.83,56.29,128.98,14,6,2,14,5,1
9137,545.58,212.67,42.0,51.96,0,0,0,0,0,0
7286,939.77,1404.6,90.24,46.4,1,0,0,0,2,1
16752,613.38,1927.56,87.17,69.52,1,4,0,0,2,1
6317,159.23,47.3,45.21,44.62,8,15,2,8,3,1
6175,531.22,314.39,54.55,65.12,0,0,0,0,0,0
23084,1743.14,1372.97,49.37,101.03,11,3,2,26,5,1
5348,507.14,984.27,45.04,50.77,0,0,0,0,0,0
8405,1882.92,1352.5,51.64,14.92,2,5,16,7,4,1
5819,1649.2,697.75,96.31,64.87,3,0,0,0,2,1
16203,167.96,514.43,42.35,69.73,2,2,19,5,4,1
24456,2390.89,1742.42,79.98,67.99,2,2,1,0,2,1
16627,1059.72,468.78,88.36,76.38,1,2,2,0,2,1
30722,890.5,2087.76,72.64,134.53,3,0,0,2,1,1
11887,1814.11,655.26,59.47,75.58,1,1,31,2,4,1
18404,1273.08,227.65,80.92,115.25,2,3,2,0,2,1
2121,1335.81,1590.31,40.65,81.97,2,0,23,1,4,1
37500,4097.29,1106.22,53.9,148.93,5,5,0,2,1,1
2918,650.44,551.17,38.72,16.36,6,9,0,6,3,1
14022,1195.58,211.38,57.56,26.64,1,3,22,3,4,1
4499,501.59,398.28,95.42,49.46,5,2,1,1,2,1
2138,1516.99,1517.67,99.71,113.8,3,3,0,0,2,1
12086,780.73,1100.1,45.62,53.47,0,5,15,3,4,1
6722,1635.62,270.33,78.63,107.78,2,0,3,1,2,1
14137,1461.67,2224.48,50.58,86.15,3,5,1,3,1,1
19565,106.15,158.86,92.03,56.92,3,3,1,1,2,1
244,259.09,248.47,28.9,57.23,0,0,0,0,0,0
18028,2458.95,1169.5,55.93,128.84,17,2,1,24,5,1
14806,89.35,831.37,41.87,53.67,0,1,0,0,0,0
986,1543.31,249.61,63.26,29.63,1,2,20,8,4,1
7262,419.72,289.81,38.12,60.72,7,19,2,2,3,1
18730,1718.56,150.87,31.74,56.76,2,5,20,10,4,1
3432,325.35,584.03,55.57,68.95,7,10,3,3,3,1
11023,977.52,552.11,48.51,67.99,0,1,25,8,4,1
3375,1174.93,180.67,35.72,58.35,0,1,0,0,0,0
5791,1099.97,295.05,30.57,52.13,0,1,0,0,0,0
22246,189.77,121.46,89.59,65.61,4,2,1,1,2,1
2772,782.29,986.45,48.02,66.0,20,3,1,19,5,1
12094,3296.89,4047.04,71.87,147.11,3,0,2,5,1,1
9961,1566.44,912.42,31.99,40.68,0,4,21,5,4,1
43169,2465.57,1033.74,41.11,125.98,3,1,2,4,1,1
16721,1657.59,108.67,99.7,90.14,3,0,2,0,2,1
26114,4651.5,3545.25,62.93,97.78,4,0,1,3,1,1
24732,1936.64,1183.97,64.79,91.26,16,6,0,17,5,1
19150,2245.31,1920.52,92.66,89.3,3,1,2,1,2,1
20699,258.08,372.36,82.38,115.94,3,2,1,2,2,1
24468,2956.41,2749.51,75.25,37.76,13,2,4,17,5,1
20003,1101.65,3382.75,53.95,113.71,2,0,1,2,1,1
3705,697.54,651.99,45.31,72.2,6,8,3,3,3,1
10961,333.02,772.08,98.84,52.39,2,2,1,1,2,1
24600,567.12,775.85,69.0,99.52,14,5,2,14,5,1
5358,556.17,920.19,30.28,17.12,0,0,0,0,0,0
9738,96.93,384.41,46.3,1.6,0,0,0,0,0,0
24767,3341.08,999.13,79.99,36.64,12,3,2,24,5,1
19466,887.37,1752.09,31.29,28.66,1,4,22,4,4,1
11377,1475.48,1574.49,84.6,114.39,3,2,0,2,2,1
6217,282.59,492.97,47.86,29.55,10,14,3,1,3,1
2900,750.8,475.05,38.42,37.94,0,0,0,0,0,0
26261,3626.15,2973.2,62.63,95.28,2,0,0,2,1,1
19366,983.45,1046.02,80.99,90.86,2,1,1,2,2,1
111,72.78,462.37,53.26,71.03,0,0,0,0,0,0
12664,3450.29,2113.03,78.87,40.37,11,2,4,23,5,1
17414,2531.05,2413.3,36.86,121.0,14,1,1,23,5,1
8837,1972.63,1247.89,55.9,95.22,3,1,1,2,1,1
9803,1294.24,165.71,66.72,93.14,0,3,22,7,4,1
5160,260.78,520.77,37.61,6.45,6,9,3,3,3,1
6477,501.34,685.19,38.5,77.25,4,9,1,3,3,1
6473,334.22,182.39,41.38,75.02,9,10,2,4,3,1
8157,651.01,1793.54,41.93,100.64,20,5,2,15,5,1
6526,145.12,409.24,25.56,12.89,8,13,1,3,3,1
2895,191.94,75.51,31.48,10.23,0,0,0,0,0,0
7683,600.49,436.21,52.11,37.14,4,19,3,4,3,1
3123,611.08,219.3,61.98,73.01,3,12,2,2,3,1
1944,212.05,656.0,43.36,63.03,0,0,0,0,0,0
14499,1932.15,1185.49,54.66,77.61,0,3,23,3,4,1
4718,176.67,643.03,36.32,23.51,6,12,1,1,3,1
24723,585.11,1491.64,77.41,129.37,14,5,4,19,5,1
1956,76.16,391.89,45.01,25.83,7,14,3,1,3,1
703,604.48,444.12,43.33,49.94,0,0,0,0,0,0
10370,1289.69,889.85,86.19,77.06,1,1,1,3,2,1
5536,70.31,1636.83,34.41,66.09,1,3,15,5,4,1
644,347.9,343.25,30.68,80.79,5,13,0,5,3,1
19356,1894.74,1097.37,66.12,15.69,0,4,28,8,4,1
8798,1248.09,660.08,54.74,92.51,4,3,2,1,1,1
3074,1595.97,977.7,40.44,94.1,1,2,23,7,4,1
2260,1152.25,807.35,33.04,29.27,1,1,15,3,4,1
22325,1156.69,435.35,61.67,30.64,16,8,2,21,5,1
24308,609.76,459.7,80.15,78.34,1,2,0,1,2,1
7993,1258.91,1488.11,56.86,60.37,0,4,33,6,4,1
14763,2067.38,1213.15,92.73,47.23,3,2,0,2,2,1
41811,3341.45,2218.31,54.49,92.72,3,2,1,0,1,1
19847,2322.71,2402.29,65.39,101.21,16,5,1,29,5,1
10719,11.51,895.07,40.65,21.01,0,2,0,0,0,0
2823,305.05,399.69,51.99,13.56,7,14,2,3,3,1
19399,944.24,3147.6,46.01,145.18,5,2,0,1,1,1
41330,3780.11,2041.99,58.98,122.32,2,2,0,1,1,1
19891,88.54,1156.88,68.08,43.44,0,1,18,4,4,1
6587,1914.01,146.01,44.83,91.38,1,2,23,7,4,1
11029,150.25,958.67,27.73,18.48,0,0,0,0,0,0
1315,406.56,215.2,27.13,80.89,3,6,2,3,3,1
12473,1918.94,1776.03,26.39,63.12,2,2,25,4,4,1
22761,1303.76,148.45,85.45,106.3,3,1,0,2,2,1
11174,1757.64,918.34,51.42,50.73,14,6,0,19,5,1
9604,18.97,233.08,35.96,39.02,0,1,0,0,0,0
4961,270.99,1324.45,67.24,38.95,1,0,17,1,4,1
21163,2832.01,1928.27,55.52,87.41,19,6,4,19,5,1
31371,4241.76,2205.93,52.18,148.69,4,0,1,0,1,1
2513,368.38,362.93,63.59,16.24,1,12,3,4,3,1
2468,752.43,566.89,37.06,51.51,0,0,0,0,0,0
14237,2644.78,2361.33,37.92,94.18,14,3,5,19,5,1
1274,231.71,1896.7,70.13,74.54,12,3,1,28,5,1
10572,745.61,692.21,77.38,122.0,14,2,1,27,5,1
19588,2965.84,2464.85,53.11,49.22,8,6,0,22,5,1
17161,3721.46,3345.99,63.89,107.5,2,1,4,1,1,1
16913,361.67,1731.51,33.12,55.68,1,1,23,4,4,1
937,989.31,906.62,61.07,86.97,2,2,20,1,4,1
1468,1411.61,2040.85,61.94,86.01,14,4,4,17,5,1
11324,3460.24,372.25,43.33,78.14,19,1,3,13,5,1
7937,603.02,607.21,31.82,43.5,0,1,0,0,0,0
7763,689.89,76.08,28.49,47.72,0,0,0,0,0,0
1183,51.35,890.0,44.25,51.48,0,1,0,0,0,0
2312,143.58,440.67,30.17,86.35,5,10,3,1,3,1
2225,899.19,742.59,53.51,16.23,0,0,0,0,0,0
13125,536.86,949.43,32.38,42.57,0,0,0,0,0,0
27795,3841.14,2531.31,46.98,109.39,1,1,0,1,1,1
18526,893.53,1634.44,82.24,112.1,1,2,2,0,2,1
11756,1357.51,392.48,55.9,26.1,1,4,13,3,4,1
1124,1307.89,1646.14,50.08,108.72,3,2,25,0,4,1
6091,1169.55,991.38,49.12,126.21,11,1,3,22,5,1
2263,483.32,2235.56,74.76,94.69,15,3,1,22,5,1
16592,2138.07,893.44,68.44,93.52,10,7,0,20,5,1
10167,484.19,323.74,39.02,22.85,0,1,0,0,0,0
4839,1400.78,1209.23,43.65,75.69,1,1,25,5,4,1
23760,1359.93,2343.06,60.95,130.68,3,1,1,2,1,1
44767,2514.43,4423.53,52.16,138.54,1,0,1,2,1,1
18978,106.58,1681.47,90.68,85.65,4,2,2,0,2,1
6389,512.5,1127.96,79.63,68.44,6,5,0,1,2,1
37032,2585.49,3737.0,43.13,140.16,1,1,0,3,1,1
20304,1757.19,1837.47,91.78,47.41,1,4,0,2,2,1
2757,1009.6,345.93,46.27,79.5,0,0,0,0,0,0
14447,1181.0,798.52,47.7,54.44,0,0,0,0,0,0
7451,296.51,38.86,33.9,34.88,4,13,1,4,3,1
20224,4069.85,1880.42,56.52,135.91,0,1,0,5,1,1
2133,362.61,241.27,26.26,1.43,0,1,0,0,0,0
17830,997.54,1629.32,27.85,73.91,1,5,18,8,4,1
25967,3450.89,2747.09,79.15,50.14,16,4,6,14,5,1
12261,194.26,191.09,35.95,34.59,0,1,0,0,0,0
17399,1850.68,1018.5,67.14,65.78,15,4,1,20,5,1
17135,788.22,655.84,43.06,54.39,1,4,20,5,4,1
1783,296.4,878.39,36.86,37.3,0,1,0,0,0,0
1105,1681.53,586.85,50.09,66.85,2,4,17,6,4,1
4713,549.06,406.0,34.78,84.73,6,3,0,1,3,1
4695,1698.9,1197.8,33.51,11.17,1,2,19,5,4,1
2940,242.55,21.04,32.27,54.3,0,0,0,0,0,0
18806,3467.28,4006.72,69.04,133.62,0,2,0,2,1,1
9177,421.6,624.71,26.37,69.72,0,3,0,0,0,0
4886,1436.36,1653.4,69.42,91.21,1,4,24,7,4,1
13700,1137.87,1796.8,89.8,80.75,3,2,0,1,2,1
19852,2259.72,383.38,93.43,76.86,1,1,1,2,2,1
12608,675.28,327.95,31.6,28.04,0,0,0,0,0,0
27675,3632.15,2545.78,47.38,103.9,2,2,0,5,1,1
7505,2625.62,2405.55,43.9,113.87,16,6,3,21,5,1
25628,752.06,1987.63,45.02,49.56,10,3,0,19,5,1
3259,1983.16,846.5,55.87,100.75,0,2,21,7,4,1
23815,203.93,339.87,47.12,44.06,15,1,3,17,5,1
21248,4767.87,1834.55,51.68,139.83,4,3,2,2,1,1
10908,1218.87,624.12,46.61,102.21,0,0,18,7,4,1
26317,4201.09,1549.63,70.91,119.27,6,0,0,1,1,1
29171,2521.04,900.59,54.13,116.32,14,2,1,22,5,1
9610,1742.52,280.55,26.44,11.91,1,2,19,7,4,1
7979,1018.4,1564.02,57.31,94.01,1,4,14,6,4,1
25504,3388.11,2996.63,67.41,45.5,16,6,1,24,5,1
14291,473.65,304.66,28.0,4.28,0,2,0,0,0,0
10147,900.91,1940.68,78.81,76.63,1,0,1,1,2,1
7245,2234.04,702.71,83.2,50.18,3,2,0,3,2,1
9860,1893.52,1948.69,99.8,104.77,2,1,2,3,2,1
20748,2109.41,1967.69,60.12,130.41,2,2,2,2,1,1
17625,1878.96,1335.26,99.22,83.94,3,5,2,3,2,1
10033,4498.05,1535.51,73.96,121.81,2,2,2,2,1,1
944,1435.81,368.04,47.19,46.63,2,3,16,7,4,1
15899,1772.05,1675.32,50.02,11.48,1,6,23,7,4,1
11341,1086.67,651.04,33.19,14.18,0,0,0,0,0,0
10853,306.76,891.76,46.56,5.84,0,1,0,0,0,0
13899,579.66,863.46,28.16,44.31,0,0,0,0,0,0
49042,3224.07,1184.77,40.43,87.34,2,2,0,1,1,1
11009,1167.54,1112.39,55.83,87.21,2,1,25,6,4,1
4332,245.8,682.34,33.36,71.18,4,12,2,4,3,1
17812,1596.17,2638.65,56.54,35.21,16,4,0,22,5,1
46396,4133.5,1076.1,72.46,94.78,1,4,2,3,1,1
4496,201.68,281.93,55.67,50.96,8,9,2,3,3,1
21265,2791.79,621.67,73.12,107.71,11,1,3,23,5,1
10372,824.27,1085.14,67.9,48.87,0,3,23,8,4,1
6186,13.15,509.29,51.21,6.52,4,12,2,2,3,1
15513,3173.37,210.72,58.4,107.26,17,9,1,24,5,1
4238,768.85,249.6,46.42,7.31,0,0,0,0,0,0
370,1056.6,465.4,27.85,66.14,0,0,0,0,0,0
1310,1350.65,204.89,66.48,36.49,0,4,26,5,4,1
4044,20.32,308.82,51.44,20.38,3,11,1,1,3,1
11794,598.83,1149.91,61.92,24.61,0,2,12,3,4,1
38099,1749.68,1592.51,44.72,121.77,2,0,1,2,1,1
9895,1931.11,1688.36,31.49,47.43,1,1,29,4,4,1
5730,71.29,562.48,59.56,8.84,4,11,3,2,3,1
5357,1656.2,1427.08,25.07,77.85,2,4,20,5,4,1
9597,190.18,800.47,46.22,15.23,0,0,0,0,0,0
11371,1678.35,1436.89,68.72,12.91,1,1,28,6,4,1
28302,4362.75,1917.78,71.23,123.19,2,3,1,2,1,1
6600,1659.83,535.0,62.27,34.71,9,3,6,20,5,1
6301,702.23,698.32,26.19,45.04,7,7,1,2,3,1
17212,1470.41,890.57,33.5,105.86,2,3,19,6,4,1
9200,923.28,938.21,64.02,63.66,0,4,11,3,4,1
3967,928.69,36.9,26.96,37.11,0,1,0,0,0,0
21905,1795.29,715.71,83.06,78.97,3,1,1,0,2,1
21099,1037.0,1626.12,97.73,60.23,0,2,0,0,2,1
3576,424.2,353.04,42.87,77.68,0,1,0,0,0,0
9950,2053.31,2111.97,70.62,94.7,17,3,0,20,5,1
4096,658.4,155.75,26.26,23.79,4,11,1,3,3,1
16836,877.04,1492.2,56.36,120.03,5,2,1,2,1,1
20794,3407.73,935.83,44.95,135.85,20,5,1,25,5,1
24729,4431.47,702.53,71.88,101.4,3,2,0,3,1,1
7412,741.02,54.87,41.8,75.44,5,10,2,2,3,1
17997,182.25,280.7,95.95,79.42,3,3,0,2,2,1
6177,2399.02,1219.52,91.55,108.87,1,1,0,1,2,1
2027,1047.48,439.32,26.31,12.93,0,0,0,0,0,0
6304,2337.94,1436.52,35.02,111.54,18,2,0,14,5,1
4846,176.58,675.9,44.72,89.98,8,9,3,2,3,1
14895,804.61,738.13,55.34,24.13,1,5,20,7,4,1
11463,992.14,1747.38,74.27,92.26,18,2,2,14,5,1
19366,141.44,1294.34,86.34,102.19,0,4,2,1,2,1
2704,702.94,37.21,64.68,39.64,4,9,0,3,3,1
14304,143.41,373.43,79.09,83.04,2,0,1,0,2,1
21496,1663.08,340.79,94.77,40.43,3,1,1,0,2,1
24248,274.77,675.69,91.12,70.82,3,1,1,2,2,1
24620,1418.55,2705.9,39.57,40.11,19,2,1,25,5,1
6404,1019.92,556.34,29.18,49.97,1,6,19,5,4,1
9327,883.58,1748.87,46.08,82.46,19,8,0,28,5,1
4171,414.65,121.02,31.85,75.91,7,11,2,4,3,1
4083,543.61,327.33,47.33,77.7,0,0,0,0,0,0
11843,304.92,1662.54,80.48,96.55,3,0,0,3,2,1
10006,238.86,1239.09,94.97,119.39,1,1,1,2,2,1
2061,1012.64,222.22,44.3,34.85,18,3,4,26,5,1
3797,2491.79,2226.62,43.28,44.34,20,6,2,19,5,1
3779,365.84,57.23,48.54,69.02,10,10,0,3,3,1
5460,1268.43,2461.12,47.16,111.51,12,7,2,20,5,1
5188,242.82,134.11,47.41,18.9,5,5,4,4,3,1
5606,1783.99,1652.39,66.11,74.93,1,2,19,5,4,1
16467,4248.29,2119.71,46.93,121.13,1,4,0,2,1,1
546,867.77,248.79,30.04,77.77,0,1,0,0,0,0
4058,1343.87,1459.66,40.17,44.54,1,2,27,8,4,1
7471,201.15,181.29,33.0,9.56,0,0,0,0,0,0
13858,216.43,1195.35,42.99,137.39,21,3,2,20,5,1
27942,1190.23,2072.24,51.1,117.52,4,5,4,0,1,1
45411,1891.75,3949.19,68.4,135.24,4,1,1,3,1,1
7806,377.4,573.27,34.51,37.99,3,17,6,6,3,1
7199,546.24,883.63,28.17,79.06,0,0,0,0,0,0
27678,2155.01,2884.95,75.13,114.83,23,5,3,24,5,1
23441,993.24,203.77,79.15,75.14,1,0,2,1,2,1
7480,1365.44,976.09,44.42,29.23,1,5,22,4,4,1
5451,684.27,196.67,37.82,10.35,5,12,2,3,3,1
3031,1180.27,404.84,49.49,63.87,0,0,0,0,0,0
3168,49.26,141.91,57.51,72.48,2,10,4,1,3,1
9352,1522.3,538.34,69.67,92.62,1,4,21,7,4,1
38213,2921.71,2438.59,52.03,87.48,4,1,1,0,1,1
24211,1727.09,2600.68,70.95,120.94,18,3,3,18,5,1
8583,3632.76,1409.56,57.82,101.43,4,2,2,3,1,1
7035,2457.16,1995.77,78.54,114.09,2,2,1,0,2,1
6662,1207.34,330.99,30.05,31.91,1,8,30,3,4,1
21834,2402.97,717.41,50.83,50.64,12,3,3,19,5,1
48573,3320.85,1444.24,62.18,81.98,4,2,1,3,1,1
6266,552.64,338.58,40.05,28.36,8,7,2,3,3,1
4765,652.29,66.83,56.47,16.33,7,10,0,4,3,1
6682,1952.88,528.14,41.19,62.72,1,5,18,1,4,1
14679,304.17,996.13,28.1,14.45,0,0,0,0,0,0
20138,1208.4,372.38,35.74,54.87,6,4,3,22,5,1
17987,290.23,1125.08,35.99,37.07,0,2,18,5,4,1
25587,1153.83,2770.55,51.61,56.12,9,3,2,18,5,1
24465,1909.94,255.25,95.36,87.74,2,1,1,1,2,1
5922,673.38,486.84,53.69,15.24,2,13,0,5,3,1
12814,2147.6,370.24,92.44,83.91,2,0,0,1,2,1
4663,844.65,122.31,54.91,14.68,0,0,0,0,0,0
20241,1214.26,2695.85,75.59,92.33,22,4,3,18,5,1
6585,315.06,316.52,99.7,72.45,3,3,1,2,2,1
18197,1940.94,1485.67,93.94,94.21,4,3,0,2,2,1
9100,3018.7,4389.35,68.56,134.69,2,0,0,1,1,1
1851,1778.74,1065.74,35.49,35.56,2,2,27,4,4,1
15552,3548.17,3165.1,48.64,138.0,4,0,1,1,1,1
6043,540.03,1150.1,81.62,106.34,1,0,2,0,2,1
13346,433.85,947.62,43.09,46.33,0,0,0,0,0,0
12635,2383.61,1406.07,95.2,116.51,1,1,0,1,2,1
9226,960.68,552.83,28.45,101.81,3,4,14,8,4,1
4165,271.56,316.47,43.51,42.73,0,0,0,0,0,0
22374,828.29,626.78,58.83,118.6,6,3,4,0,1,1
24278,3415.16,1851.53,62.69,115.56,2,3,0,2,1,1
24047,1177.35,702.69,47.63,131.27,4,3,1,0,1,1
13150,71.76,150.75,31.4,53.21,0,0,0,0,0,0
7269,335.8,437.62,43.18,72.29,4,8,3,0,3,1
11430,495.57,199.36,40.51,72.65,0,1,0,0,0,0
8010,974.33,798.88,28.83,72.26,0,1,0,0,0,0
7917,450.41,912.36,90.05,69.66,1,1,0,2,2,1
6863,194.27,454.13,51.85,74.84,2,5,8,2,3,1
26826,1644.05,2780.75,52.98,130.06,22,8,0,21,5,1
5652,988.77,181.61,39.57,9.35,0,2,0,0,0,0
17963,1873.65,469.71,89.73,99.32,3,1,4,1,2,1
29255,2208.61,2998.95,65.75,71.66,23,4,2,15,5,1
23029,1420.07,2378.66,41.35,81.25,4,1,1,1,1,1
787,1294.16,1482.62,53.39,27.04,0,3,31,6,4,1
9708,513.58,819.52,81.7,57.72,2,3,1,2,2,1
3187,448.29,370.39,53.78,35.52,0,1,0,0,0,0
3691,1806.27,1589.13,50.9,28.6,2,3,23,8,4,1
14749,121.35,893.4,80.39,48.35,2,2,1,0,2,1
818,1052.24,464.03,63.65,21.16,0,5,19,1,4,1
4848,494.42,83.05,47.89,66.32,5,9,1,1,3,1
10713,827.11,842.94,37.45,61.43,0,0,0,0,0,0
47336,1004.35,3139.7,43.53,139.2,1,3,2,3,1,1
4167,461.17,285.29,43.63,77.12,7,10,2,2,3,1
1509,799.95,965.65,26.51,71.23,0,0,0,0,0,0
12613,156.07,863.04,76.32,46.67,0,3,0,1,2,1
7565,1545.96,756.24,96.15,95.81,3,4,2,0,2,1
18554,229.56,718.94,25.19,61.94,0,3,25,7,4,1
10246,261.9,1368.85,66.86,13.08,2,3,26,3,4,1
5470,916.14,429.15,25.14,25.06,0,0,0,0,0,0
21169,3746.3,2076.6,61.52,119.84,2,2,2,4,1,1
1418,2656.18,417.73,44.6,81.01,15,5,3,21,5,1
18301,1350.32,1749.46,49.16,124.64,6,3,1,0,1,1
28543,3337.36,1959.08,52.81,51.6,11,10,1,28,5,1
12703,418.98,1182.86,82.01,48.65,1,0,0,3,2,1
15583,3479.4,2260.66,79.16,116.47,11,7,0,24,5,1
16300,2074.3,737.24,98.25,67.11,1,3,0,0,2,1
20279,1171.14,699.55,82.57,54.41,1,3,0,0,2,1
24800,1610.51,633.69,59.7,68.43,16,0,1,20,5,1
